magnitude,jerk,variance,peak_freq,zero_cross,duration,class_id,class_label
1.0228,0.3135,0.1498,7.6830,8,100.00,0,MOVING
1.1299,0.2864,0.0798,9.9142,8,100.00,0,MOVING
0.9373,0.1102,0.1102,8.6508,11,100.00,0,MOVING
0.8955,0.2353,0.1407,7.4097,15,100.00,0,MOVING
0.8529,0.3588,0.1209,9.6489,15,100.00,0,MOVING
0.9611,0.3342,0.1015,8.4088,10,100.00,0,MOVING
0.9175,0.3064,0.1313,10.6189,14,100.00,0,MOVING
0.8751,0.2803,0.1116,5.8617,8,100.00,0,MOVING
1.1322,0.1040,0.1417,11.5917,12,100.00,0,MOVING
1.0898,0.2278,0.1220,10.3354,16,100.00,0,MOVING
0.8975,0.3518,0.0522,5.5797,16,100.00,0,MOVING
0.8561,0.1776,0.0831,11.3503,11,100.00,0,MOVING
1.1129,0.1505,0.0631,6.5731,15,100.00,0,MOVING
0.9207,0.2744,0.1435,8.8220,9,100.00,0,MOVING
0.8779,0.2483,0.1235,11.0510,13,100.00,0,MOVING
1.1339,0.3707,0.0533,9.7522,13,100.00,0,MOVING
0.9436,0.1965,0.1343,5.0533,12,100.00,0,MOVING
1.0501,0.3195,0.0641,7.2639,16,100.00,0,MOVING
1.0090,0.1448,0.0950,6.0446,15,100.00,0,MOVING
0.9655,0.2681,0.1249,8.2569,15,100.00,0,MOVING
1.0725,0.2417,0.0550,10.4828,10,100.00,0,MOVING
1.0303,0.2153,0.1353,9.2320,14,100.00,0,MOVING
1.1382,0.3398,0.0659,7.9837,13,100.00,0,MOVING
0.9441,0.1623,0.0954,10.1783,12,100.00,0,MOVING
0.9028,0.1376,0.0761,8.9535,16,100.00,0,MOVING
1.0106,0.2611,0.1063,11.2019,16,100.00,0,MOVING
0.9694,0.2364,0.0873,6.4785,15,100.00,0,MOVING
1.0764,0.2102,0.0673,8.7039,15,100.00,0,MOVING
0.8824,0.3325,0.1472,10.9050,14,100.00,0,MOVING
0.9907,0.3073,0.1275,9.6657,9,100.00,0,MOVING
0.9486,0.2811,0.1079,8.4184,13,100.00,0,MOVING
0.9065,0.2556,0.1382,10.6695,12,100.00,0,MOVING
1.0132,0.3786,0.1181,5.8880,12,100.00,0,MOVING
1.1195,0.3515,0.0980,11.5946,15,100.00,0,MOVING
1.0792,0.1776,0.1293,6.8971,10,100.00,0,MOVING
0.8870,0.1516,0.1095,9.1443,10,100.00,0,MOVING
0.9932,0.1246,0.1394,7.8489,14,100.00,0,MOVING
0.9497,0.2474,0.1194,6.5637,13,100.00,0,MOVING
1.0575,0.3711,0.0994,5.3100,8,100.00,0,MOVING
1.0149,0.1953,0.1299,7.5468,12,100.00,0,MOVING
0.9719,0.3187,0.1099,6.2738,16,100.00,0,MOVING
0.9302,0.2937,0.1407,5.0380,11,100.00,0,MOVING
1.0384,0.2685,0.0710,7.2959,10,100.00,0,MOVING
0.9962,0.3922,0.1014,9.5465,14,100.00,0,MOVING
0.9538,0.3669,0.1317,11.7875,14,100.00,0,MOVING
0.9113,0.3403,0.0620,10.5285,8,100.00,0,MOVING
1.0185,0.3140,0.1420,9.2609,12,100.00,0,MOVING
0.9767,0.2884,0.0726,11.5205,12,100.00,0,MOVING
1.0833,0.2615,0.1023,10.2336,16,100.00,0,MOVING
0.8921,0.2368,0.1333,9.0133,15,100.00,0,MOVING
0.9990,0.2100,0.0633,11.2359,14,100.00,0,MOVING
1.1062,0.1837,0.0934,6.4681,9,100.00,0,MOVING
0.9128,0.1568,0.0735,5.1855,9,100.00,0,MOVING
1.0209,0.2811,0.0538,7.4401,8,100.00,0,MOVING
0.9776,0.1040,0.0838,9.6607,12,100.00,0,MOVING
0.9359,0.2286,0.1141,11.9195,11,100.00,0,MOVING
1.0429,0.2030,0.0946,7.1465,11,100.00,0,MOVING
1.0017,0.3275,0.0752,9.4236,10,100.00,0,MOVING
0.9582,0.3007,0.1052,11.6377,14,100.00,0,MOVING
0.9163,0.1247,0.0854,6.8933,14,100.00,0,MOVING
0.8724,0.2478,0.0654,5.5951,13,100.00,0,MOVING
0.9797,0.3712,0.1454,7.8294,12,100.00,0,MOVING
0.9382,0.1959,0.0760,6.5980,16,100.00,0,MOVING
1.0452,0.1691,0.1061,5.3245,11,100.00,0,MOVING
1.0024,0.2932,0.1364,7.5574,11,100.00,0,MOVING
1.1107,0.1180,0.1169,6.3202,15,100.00,0,MOVING
0.9195,0.3929,0.0974,8.5940,14,100.00,0,MOVING
0.8758,0.3655,0.1274,7.3043,13,100.00,0,MOVING
0.9850,0.1911,0.1081,6.0909,8,100.00,0,MOVING
0.9406,0.1637,0.0880,8.2781,12,100.00,0,MOVING
1.0485,0.2878,0.0682,7.0291,12,100.00,0,MOVING
0.8569,0.1124,0.0988,9.2945,11,100.00,0,MOVING
1.1150,0.3871,0.0794,8.0529,15,100.00,0,MOVING
0.9211,0.2101,0.1092,10.2526,14,100.00,0,MOVING
1.0278,0.3326,0.1391,8.9717,9,100.00,0,MOVING
1.1367,0.3081,0.1199,7.7523,13,100.00,0,MOVING
0.9434,0.2806,0.0997,9.9700,12,100.00,0,MOVING
1.0503,0.2546,0.0798,5.1927,16,100.00,0,MOVING
1.0089,0.3794,0.0605,7.4644,11,100.00,0,MOVING
1.1163,0.3532,0.1407,6.2018,15,100.00,0,MOVING
0.9236,0.3267,0.0709,11.9368,10,100.00,0,MOVING
0.8812,0.3012,0.1013,7.1781,14,100.00,0,MOVING
1.1386,0.1247,0.0814,9.4164,13,100.00,0,MOVING
0.9462,0.2489,0.0617,8.1610,13,100.00,0,MOVING
1.0547,0.3732,0.0924,6.9278,8,100.00,0,MOVING
1.0100,0.1947,0.1217,5.6078,16,100.00,0,MOVING
1.1178,0.1696,0.1023,11.3563,16,100.00,0,MOVING
1.0756,0.1439,0.0827,6.6056,10,100.00,0,MOVING
1.0340,0.2683,0.0631,8.8702,14,100.00,0,MOVING
0.9909,0.3919,0.0932,11.0946,9,100.00,0,MOVING
0.9498,0.3673,0.1239,6.3719,9,100.00,0,MOVING
0.9065,0.1898,0.1037,8.5902,8,100.00,0,MOVING
0.8638,0.1640,0.0841,10.8253,12,100.00,0,MOVING
1.1201,0.1365,0.0638,6.0338,16,100.00,0,MOVING
0.9297,0.2627,0.1449,8.3330,11,100.00,0,MOVING
0.8862,0.3854,0.1248,10.5451,15,100.00,0,MOVING
1.1443,0.3603,0.1053,5.8012,14,100.00,0,MOVING
1.1025,0.1849,0.0858,11.5606,9,100.00,0,MOVING
1.0571,0.1555,0.1152,6.7222,8,100.00,0,MOVING
1.0171,0.2823,0.0964,5.5317,12,100.00,0,MOVING
1.1241,0.2555,0.0764,11.2580,12,100.00,0,MOVING
1.0806,0.2285,0.0563,6.4702,16,100.00,0,MOVING
1.0394,0.2040,0.1371,8.7466,11,100.00,0,MOVING
1.1482,0.1790,0.1178,7.5234,10,100.00,0,MOVING
0.9540,0.1510,0.1474,9.7177,9,100.00,0,MOVING
0.9115,0.1252,0.1277,11.9568,13,100.00,0,MOVING
0.8683,0.2484,0.0576,10.6787,13,100.00,0,MOVING
0.9777,0.2237,0.1385,9.4713,8,100.00,0,MOVING
0.9340,0.1962,0.1182,11.6776,11,100.00,0,MOVING
0.8926,0.1722,0.1490,10.4470,11,100.00,0,MOVING
1.1494,0.2947,0.0789,5.6681,15,100.00,0,MOVING
1.1061,0.2682,0.1091,11.3873,14,100.00,0,MOVING
1.0659,0.2446,0.0902,6.6929,14,100.00,0,MOVING
0.8717,0.2158,0.0696,8.8869,13,100.00,0,MOVING
0.9786,0.3399,0.1498,7.6083,12,100.00,0,MOVING
0.9362,0.3137,0.1301,9.8525,12,100.00,0,MOVING
0.8948,0.2885,0.0606,8.6228,16,100.00,0,MOVING
0.8525,0.1129,0.1411,10.8687,15,100.00,0,MOVING
1.1098,0.3872,0.1214,9.6049,15,100.00,0,MOVING
1.0666,0.2095,0.1011,8.3238,14,100.00,0,MOVING
1.0250,0.1847,0.0818,7.0899,9,100.00,0,MOVING
1.1332,0.3088,0.0623,9.3504,13,100.00,0,MOVING
1.0891,0.1310,0.0921,11.5473,12,100.00,0,MOVING
1.0464,0.1050,0.0721,6.7794,16,100.00,0,MOVING
0.8537,0.3788,0.1024,5.5169,15,100.00,0,MOVING
1.1125,0.2040,0.0831,7.7914,15,100.00,0,MOVING
1.0694,0.1773,0.1131,6.5145,14,100.00,0,MOVING
1.0273,0.3019,0.1436,5.2656,9,100.00,0,MOVING
0.9849,0.2757,0.0740,11.0122,9,100.00,0,MOVING
1.0914,0.2488,0.1038,9.7243,8,100.00,0,MOVING
1.0492,0.2231,0.1342,8.4714,16,100.00,0,MOVING
1.0078,0.1981,0.0648,7.2412,16,100.00,0,MOVING
1.1151,0.1714,0.1450,5.9768,15,100.00,0,MOVING
1.0734,0.2969,0.1256,8.2399,10,100.00,0,MOVING
1.0295,0.2692,0.1053,6.9412,14,100.00,0,MOVING
0.9869,0.3926,0.1356,5.6791,13,100.00,0,MOVING
1.0951,0.3674,0.1160,11.4396,13,100.00,0,MOVING
1.0518,0.1903,0.1460,6.6561,8,100.00,0,MOVING
1.0095,0.1645,0.0761,5.4003,16,100.00,0,MOVING
1.1170,0.2884,0.1066,7.6425,16,100.00,0,MOVING
1.0753,0.1128,0.1371,6.4061,15,100.00,0,MOVING
0.8827,0.2367,0.1173,5.1428,14,100.00,0,MOVING
0.9899,0.3609,0.0975,10.8751,9,100.00,0,MOVING
1.0969,0.1842,0.1276,9.6019,9,100.00,0,MOVING
0.9052,0.1582,0.1081,11.8637,8,100.00,0,MOVING
0.8617,0.2811,0.1381,7.0794,12,100.00,0,MOVING
0.9686,0.1049,0.1182,9.3015,16,100.00,0,MOVING
1.0760,0.3784,0.1482,11.5388,15,100.00,0,MOVING
0.8846,0.3535,0.0791,10.3102,15,100.00,0,MOVING
1.1427,0.1777,0.1094,9.0660,14,100.00,0,MOVING
0.9487,0.1504,0.0892,11.2646,14,100.00,0,MOVING
0.9074,0.1259,0.1198,10.0382,13,100.00,0,MOVING
0.8642,0.3989,0.0999,5.2608,12,100.00,0,MOVING
1.1229,0.2237,0.0803,11.0337,16,100.00,0,MOVING
0.9291,0.3468,0.1102,9.7364,16,100.00,0,MOVING
1.0375,0.3215,0.1408,8.5036,15,100.00,0,MOVING
1.1450,0.2961,0.0714,10.7442,15,100.00,0,MOVING
0.9534,0.1205,0.1018,9.5079,14,100.00,0,MOVING
0.9105,0.2435,0.1318,11.7381,9,100.00,0,MOVING
0.8674,0.3671,0.1121,6.9631,13,100.00,0,MOVING
1.1247,0.1905,0.0921,9.1972,12,100.00,0,MOVING
0.9317,0.3139,0.1222,7.9246,16,100.00,0,MOVING
0.8909,0.2895,0.1030,6.7099,15,100.00,0,MOVING
1.1473,0.2625,0.1331,8.9217,15,100.00,0,MOVING
0.9547,0.2366,0.1132,11.1586,14,100.00,0,MOVING
0.9127,0.3608,0.1438,6.4123,14,100.00,0,MOVING
1.0198,0.3340,0.1236,5.1414,9,100.00,0,MOVING
0.9772,0.1581,0.1039,7.3803,12,100.00,0,MOVING
0.9349,0.1322,0.1341,6.1248,12,100.00,0,MOVING
0.8920,0.2554,0.0644,8.3543,11,100.00,0,MOVING
0.9995,0.3793,0.0946,10.5941,11,100.00,0,MOVING
1.1068,0.2034,0.1249,9.3311,10,100.00,0,MOVING
1.0652,0.1776,0.0553,11.5944,14,100.00,0,MOVING
0.8729,0.3025,0.1356,10.3394,9,100.00,0,MOVING
0.9810,0.2765,0.1161,5.5968,13,100.00,0,MOVING
0.9365,0.3987,0.1457,11.2826,8,100.00,0,MOVING
0.8953,0.3737,0.0766,6.5590,12,100.00,0,MOVING
0.8532,0.3480,0.0568,5.3095,11,100.00,0,MOVING
0.9611,0.3222,0.0873,7.5627,15,100.00,0,MOVING
1.0671,0.1452,0.0671,9.7615,14,100.00,0,MOVING
1.0263,0.2704,0.1479,5.0494,14,100.00,0,MOVING
0.9829,0.3934,0.0778,7.2630,13,100.00,0,MOVING
0.9400,0.3670,0.1080,9.4930,13,100.00,0,MOVING
1.0458,0.1892,0.1375,8.1862,16,100.00,0,MOVING
1.0044,0.3142,0.1182,10.4567,11,100.00,0,MOVING
0.9630,0.1389,0.0987,9.2270,15,100.00,0,MOVING
0.9215,0.1141,0.1295,7.9974,10,100.00,0,MOVING
0.8767,0.3859,0.0590,6.6715,14,100.00,0,MOVING
1.1356,0.3611,0.1397,5.4522,9,100.00,0,MOVING
0.9430,0.3348,0.0699,7.6889,8,100.00,0,MOVING
0.9006,0.3091,0.0503,6.4334,8,100.00,0,MOVING
1.0072,0.1321,0.1302,5.1471,16,100.00,0,MOVING
0.9644,0.1056,0.1102,7.3790,11,100.00,0,MOVING
0.9226,0.2306,0.0911,9.6408,15,100.00,0,MOVING
0.8807,0.2044,0.0713,11.8962,10,100.00,0,MOVING
0.9879,0.1786,0.1016,7.1291,14,100.00,0,MOVING
1.0952,0.1520,0.1317,5.8623,13,100.00,0,MOVING
0.9033,0.1264,0.0621,8.1211,13,100.00,0,MOVING
0.8602,0.2496,0.0921,10.3439,8,100.00,0,MOVING
1.1182,0.3741,0.0726,5.5972,11,100.00,0,MOVING
0.9248,0.3466,0.1023,7.8127,15,100.00,0,MOVING
1.0336,0.3224,0.1332,10.0908,15,100.00,0,MOVING
0.9904,0.2955,0.1132,5.3098,14,100.00,0,MOVING
0.9496,0.2708,0.0940,11.0997,14,100.00,0,MOVING
0.9056,0.2436,0.0737,6.2956,13,100.00,0,MOVING
1.0124,0.2165,0.0538,5.0193,8,100.00,0,MOVING
0.9707,0.1918,0.1345,7.2821,16,100.00,0,MOVING
0.9267,0.3136,0.0641,9.4792,11,100.00,0,MOVING
0.8853,0.1391,0.0949,11.7516,11,100.00,0,MOVING
0.9933,0.1135,0.1254,7.0068,15,100.00,0,MOVING
0.9497,0.3863,0.1051,9.2156,14,100.00,0,MOVING
0.9073,0.3601,0.1354,7.9573,9,100.00,0,MOVING
0.8658,0.3353,0.1161,10.2270,8,100.00,0,MOVING
0.9721,0.1570,0.1457,5.4334,12,100.00,0,MOVING
0.9308,0.1329,0.1265,11.2056,12,100.00,0,MOVING
1.0387,0.2570,0.1068,6.4584,15,100.00,0,MOVING
1.1457,0.2311,0.1371,5.1854,10,100.00,0,MOVING
0.9537,0.3550,0.0674,7.4393,14,100.00,0,MOVING
1.0609,0.1786,0.1476,9.6703,14,100.00,0,MOVING
0.8699,0.1540,0.1284,11.9549,13,100.00,0,MOVING
0.9747,0.1254,0.0576,7.1192,8,100.00,0,MOVING
1.0839,0.1009,0.0886,5.9052,16,100.00,0,MOVING
1.0403,0.3730,0.0684,8.1169,16,100.00,0,MOVING
0.9980,0.1977,0.0987,10.3620,15,100.00,0,MOVING
0.9557,0.3223,0.0793,9.1089,10,100.00,0,MOVING
0.9132,0.1459,0.0593,11.3472,10,100.00,0,MOVING
1.0202,0.2689,0.1394,6.5742,9,100.00,0,MOVING
1.1298,0.3952,0.0704,5.3729,13,100.00,0,MOVING
0.9345,0.2160,0.1497,7.5375,8,100.00,0,MOVING
0.8927,0.3413,0.0803,6.2946,16,100.00,0,MOVING
1.0002,0.1647,0.1104,8.5368,11,100.00,0,MOVING
1.1087,0.1392,0.1411,10.8054,10,100.00,0,MOVING
0.9158,0.1132,0.1212,9.5354,10,100.00,0,MOVING
1.0231,0.3869,0.1014,11.7677,9,100.00,0,MOVING
0.9813,0.3613,0.0820,10.5287,13,100.00,0,MOVING
1.0881,0.3342,0.1119,9.2492,8,100.00,0,MOVING
0.8966,0.3099,0.0926,8.0172,12,100.00,0,MOVING
0.8534,0.2828,0.0725,10.2386,11,100.00,0,MOVING
1.1117,0.1073,0.0530,9.0004,15,100.00,0,MOVING
0.9181,0.3804,0.1330,7.7107,10,100.00,0,MOVING
1.0268,0.3556,0.1136,9.9833,14,100.00,0,MOVING
1.1333,0.1782,0.1435,5.1980,14,100.00,0,MOVING
1.0913,0.3031,0.1241,7.4515,13,100.00,0,MOVING
1.0486,0.1266,0.1042,9.6873,12,100.00,0,MOVING
1.0062,0.2501,0.1344,11.9280,12,100.00,0,MOVING
0.9631,0.2239,0.1144,10.6521,11,100.00,0,MOVING
1.0710,0.3480,0.1449,9.4048,11,100.00,0,MOVING
1.0287,0.1719,0.0752,8.1506,14,100.00,0,MOVING
0.9862,0.1464,0.1056,10.3910,14,100.00,0,MOVING
1.0944,0.2711,0.1362,9.1519,13,100.00,0,MOVING
0.9015,0.3940,0.1160,7.8783,13,100.00,0,MOVING
0.8595,0.3688,0.1466,10.1356,12,100.00,0,MOVING
0.9659,0.3412,0.1265,5.3444,11,100.00,0,MOVING
1.0750,0.3167,0.1072,11.1281,15,100.00,0,MOVING
1.0305,0.1389,0.1369,9.8134,10,100.00,0,MOVING
1.1394,0.2645,0.1179,8.5952,14,100.00,0,MOVING
0.9464,0.2372,0.0976,7.3205,14,100.00,0,MOVING
0.9027,0.3605,0.0775,6.0272,13,100.00,0,MOVING
1.0119,0.3360,0.1083,8.3128,8,100.00,0,MOVING
1.1191,0.3090,0.0884,7.0454,16,100.00,0,MOVING
1.0759,0.1324,0.0683,5.7649,16,100.00,0,MOVING
0.8834,0.1068,0.0987,11.5059,11,100.00,0,MOVING
0.9909,0.2308,0.0790,10.2478,10,100.00,0,MOVING
0.9502,0.3563,0.0599,9.0372,10,100.00,0,MOVING
1.0571,0.3298,0.0900,7.7619,9,100.00,0,MOVING
1.0137,0.3026,0.1199,9.9775,13,100.00,0,MOVING
0.9721,0.1277,0.1005,8.7418,8,100.00,0,MOVING
0.9289,0.2505,0.1305,7.4649,16,100.00,0,MOVING
0.8858,0.3737,0.1105,6.1878,11,100.00,0,MOVING
0.9937,0.3483,0.1409,8.4388,10,100.00,0,MOVING
0.9507,0.3219,0.0712,7.1646,14,100.00,0,MOVING
0.9087,0.1460,0.0515,9.4188,14,100.00,0,MOVING
1.0174,0.1210,0.0822,11.6948,9,100.00,0,MOVING
0.9732,0.3934,0.0619,6.8872,13,100.00,0,MOVING
1.0816,0.2182,0.0925,5.6510,16,100.00,0,MOVING
0.8890,0.1917,0.0725,11.3886,11,100.00,0,MOVING
1.1474,0.1665,0.0532,6.6550,15,100.00,0,MOVING
1.1040,0.1399,0.0832,5.3691,15,100.00,0,MOVING
1.0616,0.2635,0.1135,7.6145,10,100.00,0,MOVING
0.8699,0.3888,0.1441,9.8760,14,100.00,0,MOVING
0.9772,0.2124,0.1241,5.1109,8,100.00,0,MOVING
1.0833,0.1847,0.1040,7.3135,8,100.00,0,MOVING
0.8915,0.3096,0.0844,9.5723,12,100.00,0,MOVING
0.9979,0.2823,0.1144,11.7813,11,100.00,0,MOVING
0.9570,0.2574,0.1450,7.0654,11,100.00,0,MOVING
0.9141,0.3816,0.1253,5.7956,10,100.00,0,MOVING
1.0212,0.2047,0.1054,11.5254,14,100.00,0,MOVING
1.1290,0.3290,0.1358,6.7739,13,100.00,0,MOVING
0.9363,0.3025,0.0659,5.5092,8,100.00,0,MOVING
1.0433,0.2765,0.1462,11.2350,12,100.00,0,MOVING
0.8521,0.2509,0.1266,10.0103,11,100.00,0,MOVING
1.1096,0.2248,0.1069,5.2506,15,100.00,0,MOVING
0.9172,0.1989,0.1373,7.4945,15,100.00,0,MOVING
0.8744,0.3227,0.1175,9.7274,10,100.00,0,MOVING
1.1303,0.2947,0.1471,11.9225,14,100.00,0,MOVING
0.9394,0.2703,0.1279,7.2067,8,100.00,0,MOVING
1.0471,0.3946,0.0584,5.9541,12,100.00,0,MOVING
1.0045,0.3683,0.0884,8.1896,16,100.00,0,MOVING
1.1104,0.1907,0.1182,6.8878,11,100.00,0,MOVING
0.9187,0.3152,0.0988,5.6513,11,100.00,0,MOVING
0.8769,0.2900,0.1293,7.9102,15,100.00,0,MOVING
1.1352,0.1149,0.0598,6.6727,14,100.00,0,MOVING
0.9420,0.3888,0.1400,5.3936,13,100.00,0,MOVING
0.8992,0.2116,0.1200,11.1245,8,100.00,0,MOVING
0.8574,0.3363,0.0504,9.8849,8,100.00,0,MOVING
0.9643,0.3093,0.0805,5.1094,16,100.00,0,MOVING
1.0715,0.2834,0.0607,7.3414,15,100.00,0,MOVING
0.8786,0.1064,0.1408,6.0692,15,100.00,0,MOVING
1.1389,0.2334,0.1221,8.3885,10,100.00,0,MOVING
0.9451,0.3555,0.1018,10.5941,14,100.00,0,MOVING
1.0525,0.1799,0.0820,5.8290,13,100.00,0,MOVING
0.8595,0.3035,0.1123,8.0575,12,100.00,0,MOVING
1.1158,0.2759,0.1419,6.7633,12,100.00,0,MOVING
0.9245,0.2508,0.0727,9.0370,16,100.00,0,MOVING
0.8812,0.2243,0.1026,11.2535,15,100.00,0,MOVING
1.1397,0.3495,0.1336,10.0234,10,100.00,0,MOVING
1.0966,0.1722,0.1133,8.7485,9,100.00,0,MOVING
1.0543,0.1462,0.1437,10.9951,9,100.00,0,MOVING
1.0114,0.1202,0.0739,9.7235,8,100.00,0,MOVING
0.9694,0.3941,0.1042,8.4761,12,100.00,0,MOVING
1.0754,0.2166,0.1339,7.1756,16,100.00,0,MOVING
1.0355,0.3435,0.0650,5.9858,16,100.00,0,MOVING
1.1417,0.1654,0.1447,11.6903,10,100.00,0,MOVING
0.9505,0.1415,0.0756,6.9676,14,100.00,0,MOVING
0.9074,0.1142,0.1056,9.1909,9,100.00,0,MOVING
0.8650,0.2385,0.1358,11.4355,9,100.00,0,MOVING
0.9728,0.3628,0.1164,10.1826,8,100.00,0,MOVING
0.9300,0.1861,0.1464,5.4146,12,100.00,0,MOVING
0.8877,0.1603,0.1269,7.6631,11,100.00,0,MOVING
0.9936,0.1323,0.1064,9.8572,15,100.00,0,MOVING
0.9522,0.1082,0.1374,5.1289,15,100.00,0,MOVING
0.9102,0.2322,0.0677,7.3828,14,100.00,0,MOVING
0.8675,0.3559,0.1479,9.6174,14,100.00,0,MOVING
0.9747,0.3294,0.0780,8.3503,8,100.00,0,MOVING
0.9321,0.3034,0.0582,7.0886,8,100.00,0,MOVING
1.0379,0.2756,0.1378,9.2807,16,100.00,0,MOVING
1.1482,0.1022,0.1190,8.0995,16,100.00,0,MOVING
1.1042,0.2242,0.1487,10.2970,11,100.00,0,MOVING
1.0625,0.1993,0.0793,9.0600,10,100.00,0,MOVING
1.0191,0.3225,0.0593,7.7761,9,100.00,0,MOVING
1.1278,0.1474,0.0900,10.0504,13,100.00,0,MOVING
1.0838,0.2698,0.0697,8.7468,13,100.00,0,MOVING
0.8926,0.2450,0.0504,7.5248,8,100.00,0,MOVING
1.1494,0.2188,0.1305,9.7459,11,100.00,0,MOVING
1.1075,0.1925,0.0608,5.0008,11,100.00,0,MOVING
0.9158,0.3177,0.1416,10.7657,15,100.00,0,MOVING
1.0234,0.1413,0.1218,9.5100,14,100.00,0,MOVING
0.9797,0.1143,0.1016,8.2141,9,100.00,0,MOVING
1.0868,0.2377,0.0817,10.4436,13,100.00,0,MOVING
0.8958,0.3632,0.0626,9.2264,8,100.00,0,MOVING
0.8531,0.3362,0.0925,11.4625,16,100.00,0,MOVING
1.1089,0.3086,0.1223,10.1557,11,100.00,0,MOVING
1.0670,0.2835,0.0528,5.4119,11,100.00,0,MOVING
0.8748,0.1074,0.0832,11.1599,10,100.00,0,MOVING
0.9823,0.3813,0.1133,9.9016,9,100.00,0,MOVING
1.0902,0.2061,0.1439,5.1510,13,100.00,0,MOVING
1.0475,0.1796,0.1240,10.8867,13,100.00,0,MOVING
0.8555,0.3041,0.1044,9.6412,12,100.00,0,MOVING
1.1130,0.1279,0.0849,8.3827,16,100.00,0,MOVING
1.0693,0.1003,0.1145,7.0895,11,100.00,0,MOVING
0.8772,0.2252,0.0950,5.8388,10,100.00,0,MOVING
0.9854,0.1997,0.1256,11.5995,10,100.00,0,MOVING
0.9430,0.1737,0.0559,10.3425,14,100.00,0,MOVING
1.0503,0.2970,0.0860,5.5776,9,100.00,0,MOVING
1.0073,0.2708,0.0662,7.8050,12,100.00,0,MOVING
1.1159,0.3953,0.1466,6.5745,12,100.00,0,MOVING
0.9221,0.3682,0.0765,8.7793,11,100.00,0,MOVING
0.8795,0.3422,0.0566,7.5168,15,100.00,0,MOVING
1.1381,0.1669,0.0873,9.7885,10,100.00,0,MOVING
1.0961,0.1412,0.0677,5.0414,14,100.00,0,MOVING
1.0537,0.1158,0.1482,7.2853,13,100.00,0,MOVING
0.8608,0.2396,0.0783,9.5150,8,100.00,0,MOVING
0.9677,0.3622,0.0582,11.7393,12,100.00,0,MOVING
1.0766,0.3379,0.0891,7.0174,16,100.00,0,MOVING
1.0327,0.3099,0.1187,9.2203,11,100.00,0,MOVING
1.1404,0.2844,0.1491,11.4635,10,100.00,0,MOVING
0.9476,0.1082,0.1294,6.6969,14,100.00,0,MOVING
1.0549,0.2315,0.0596,5.4318,9,100.00,0,MOVING
1.0137,0.3564,0.0901,11.2079,9,100.00,0,MOVING
0.9689,0.3287,0.0698,9.8861,13,100.00,0,MOVING
1.0774,0.1531,0.0502,8.6542,16,100.00,0,MOVING
0.8853,0.2772,0.0805,7.4046,11,100.00,0,MOVING
0.9932,0.2514,0.1110,6.1573,11,100.00,0,MOVING
1.1012,0.3760,0.0916,8.4108,10,100.00,0,MOVING
1.0577,0.3490,0.0713,7.1232,14,100.00,0,MOVING
1.0150,0.3232,0.0516,5.8575,14,100.00,0,MOVING
0.9752,0.1496,0.0828,8.1738,9,100.00,0,MOVING
0.9321,0.2726,0.1127,10.3965,8,100.00,0,MOVING
0.8878,0.2455,0.0926,9.0880,16,100.00,0,MOVING
0.9950,0.3688,0.1226,7.8191,11,100.00,0,MOVING
0.9531,0.3427,0.1031,10.0784,15,100.00,0,MOVING
1.0615,0.1681,0.0837,5.3420,10,100.00,0,MOVING
1.0180,0.1412,0.1138,7.5552,9,100.00,0,MOVING
0.9755,0.1145,0.1437,6.2935,13,100.00,0,MOVING
1.0830,0.2388,0.0742,5.0350,13,100.00,0,MOVING
1.0412,0.3632,0.1046,7.2938,8,100.00,0,MOVING
1.1480,0.3363,0.1346,9.5147,16,100.00,0,MOVING
1.1056,0.1603,0.0647,11.7568,11,100.00,0,MOVING
0.9121,0.2834,0.1448,10.4697,10,100.00,0,MOVING
0.8714,0.1094,0.1257,5.7606,10,100.00,0,MOVING
0.9781,0.3823,0.0558,7.9812,9,100.00,0,MOVING
1.0856,0.2066,0.0862,10.2200,9,100.00,0,MOVING
0.8940,0.3309,0.0665,8.9863,12,100.00,0,MOVING
1.0012,0.3042,0.0967,11.2172,16,100.00,0,MOVING
0.9582,0.2781,0.1268,6.4451,11,100.00,0,MOVING
1.0656,0.1016,0.0571,8.6837,15,100.00,0,MOVING
1.0235,0.3756,0.0874,7.4330,10,100.00,0,MOVING
0.9816,0.2007,0.0680,6.1904,10,100.00,0,MOVING
0.9380,0.3235,0.0977,11.8982,13,100.00,0,MOVING
1.0472,0.1489,0.1286,10.6889,13,100.00,0,MOVING
1.0038,0.2719,0.1084,5.9018,8,100.00,0,MOVING
0.9610,0.2453,0.0886,11.6339,16,100.00,0,MOVING
0.9169,0.3676,0.1182,6.8299,11,100.00,0,MOVING
0.8756,0.3428,0.0990,5.6052,15,100.00,0,MOVING
0.9827,0.1663,0.1291,11.3348,10,100.00,0,MOVING
1.0916,0.1417,0.0599,6.6130,9,100.00,0,MOVING
1.0477,0.1149,0.1397,5.3131,9,100.00,0,MOVING
0.8561,0.2396,0.1203,11.0788,13,100.00,0,MOVING
0.9636,0.3631,0.0506,6.3199,16,100.00,0,MOVING
0.9217,0.1874,0.0809,5.0767,16,100.00,0,MOVING
1.0276,0.1602,0.1108,10.7742,11,100.00,0,MOVING
0.9862,0.1350,0.0914,9.5446,15,100.00,0,MOVING
1.0944,0.1096,0.0721,11.8061,14,100.00,0,MOVING
